date,ticker,title,description,url,source,domain,provider
2025-03-01,AAPL,Wall Street Is Shying Away From The  Mag - 7  As $1 . 4 Trillion In Value Leaks Out,https://biztoc.com/cdn/dd662a72b491b0f0_s.webp,https://biztoc.com/x/dd662a72b491b0f0,biztoc.com,biztoc.com,gdelt
2025-03-01,AAPL,"Apple DEI defense , Nvidia earnings beat , Amazon quantum chip","https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/c876535fc43b88209bd5cca27d8a240c.jpg",https://qz.com/apple-dei-nvidia-earnings-stock-amazon-quantum-chip-1851767060,qz.com,qz.com,gdelt
2025-03-01,AAPL,Cutting through the noise : High price - to - earnings multiples arent here to stay,https://www.theglobeandmail.com/resizer/v2/BB47TWMRUNCW3GJ62NWEICZ2VY.jpg?auth=65a3997d199d99cf5e02efd9cbfe5a9b75e6a309b98a9e64aebdd2212874ee6c&quality=80&smart=true,https://www.theglobeandmail.com/investing/investment-ideas/article-cutting-through-the-noise-high-price-to-earnings-multiples-arent-here/,theglobeandmail.com,www.theglobeandmail.com,gdelt
2025-03-01,AMZN,"Claude , Google Gemini , Tencent Turbo S : AI launches this week","https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/b0fc59ff46585a761a05be9fb61c65c6.jpg",https://qz.com/claude-google-gemini-tencent-turbo-s-ai-1851767099,qz.com,qz.com,gdelt
2025-03-01,AMZN,Amazon Wondery podcast unit trims jobs,https://img.dunyanews.tv/news/2025/March/03-01-25/news_big_images/870850_30656487.jpg,https://dunyanews.tv/en/Technology/870850-amazons-wondery-podcast-unit-trims-jobs,dunyanews.tv,dunyanews.tv,gdelt
2025-03-01,AMZN,"2 Super Growth Stocks to Buy With $5 , 000 Right Now",https://g.foolcdn.com/editorial/images/808793/growth-investing.jpg,https://www.fool.com/investing/2025/02/28/2-super-growth-stocks-to-buy-with-5000-right-now/,fool.com,www.fool.com,gdelt
2025-03-01,AMZN,Amazon . com ( NASDAQ : AMZN ) Stock Price Up 0 . 4 % – What Next ? ,,https://www.themarketsdaily.com/2025/03/01/amazon-com-nasdaqamzn-stock-price-up-0-4-whats-next.html,themarketsdaily.com,www.themarketsdaily.com,gdelt
2025-03-01,AMZN,Should You Buy United Parcel Service While It Below $120 ? ,https://g.foolcdn.com/editorial/images/809152/21_12_10-two-people-looking-into-a-box-with-their-dog-_gettyimages-1316497909.jpg,https://www.fool.com/investing/2025/02/28/should-you-buy-united-parcel-service-while-its-bel/?source=iedfolrf0000001,fool.com,www.fool.com,gdelt
2025-03-01,GOOGL,Alphabet Inc . ( NASDAQ : GOOGL ) Shares Sold by WBH Advisory Inc . ,,https://www.defenseworld.net/2025/03/01/alphabet-inc-nasdaqgoogl-shares-sold-by-wbh-advisory-inc.html,defenseworld.net,www.defenseworld.net,gdelt
2025-03-01,GOOGL,"China tells its AI leaders to avoid US travel over security concerns , WSJ reports",https://assets-cdn.kathmandupost.com/uploads/source/news/2025/world/CHINAAI-1740847906.jpg,https://kathmandupost.com/world/2025/03/01/china-tells-its-ai-leaders-to-avoid-us-travel-over-security-concerns-wsj-reports-1740847930,kathmandupost.com,kathmandupost.com,gdelt
2025-03-01,GOOGL,China tells its AI leaders to avoid US travel over security concerns : report - World,,https://www.dawn.com/news/1895091/china-tells-its-ai-leaders-to-avoid-us-travel-over-security-concerns-report,dawn.com,www.dawn.com,gdelt
2025-03-01,GOOGL,China tells its AI leaders to avoid US travel over security concerns : Reports,https://images.moneycontrol.com/static-mcnews/2025/01/20250114143542_us-china.jpg,https://www.moneycontrol.com/world/china-tells-its-ai-leaders-to-avoid-us-travel-over-security-concerns-reports-article-12953809.html,moneycontrol.com,www.moneycontrol.com,gdelt
2025-03-01,JNJ,CPA Asset Management LLC Lowers Stake in Johnson & Johnson ( NYSE : JNJ ) ,,https://www.tickerreport.com/banking-finance/12856116/cpa-asset-management-llc-lowers-stake-in-johnson-johnson-nysejnj.html,tickerreport.com,www.tickerreport.com,gdelt
2025-03-01,JNJ,Johnson & Johnson ( NYSE : JNJ ) Shares Sold by Cutter & CO Brokerage Inc . ,,https://theenterpriseleader.com/2025/03/01/johnson-johnson-nysejnj-shares-sold-by-cutter-co-brokerage-inc.html,theenterpriseleader.com,theenterpriseleader.com,gdelt
2025-03-01,JNJ,Advisor OS LLC Has $2 . 69 Million Stake in Johnson & Johnson ( NYSE : JNJ ) ,,https://www.themarketsdaily.com/2025/03/01/advisor-os-llc-has-2-69-million-stake-in-johnson-johnson-nysejnj.html,themarketsdaily.com,www.themarketsdaily.com,gdelt
2025-03-01,JNJ,National Pension Service Grows Position in Johnson & Johnson ( NYSE : JNJ ) ,,https://www.themarketsdaily.com/2025/03/01/national-pension-service-grows-position-in-johnson-johnson-nysejnj.html,themarketsdaily.com,www.themarketsdaily.com,gdelt
2025-03-01,JNJ,Johnson & Johnson ( NYSE : JNJ ) Trading Down 0 . 2 % on Insider Selling,,https://www.modernreaders.com/news/2025/03/01/johnson-johnson-nysejnj-trading-down-0-2-on-insider-selling.html,modernreaders.com,www.modernreaders.com,gdelt
2025-03-01,JNJ,Best Healthcare Stocks To Watch Now – March 1st,,https://theenterpriseleader.com/2025/03/01/best-healthcare-stocks-to-watch-now-march-1st.html,theenterpriseleader.com,theenterpriseleader.com,gdelt
2025-03-01,JPM,New York State Common Retirement Fund Increases Stake in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.defenseworld.net/2025/03/01/new-york-state-common-retirement-fund-increases-stake-in-jpmorgan-chase-co-nysejpm.html,defenseworld.net,www.defenseworld.net,gdelt
2025-03-01,JPM,Davidson Investment Advisors Boosts Stock Position in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.defenseworld.net/2025/03/01/davidson-investment-advisors-boosts-stock-position-in-jpmorgan-chase-co-nysejpm.html,defenseworld.net,www.defenseworld.net,gdelt
2025-03-01,JPM,JPMorgan Chase & Co . ( NYSE : JPM ) Stake Decreased by Callahan Advisors LLC,,https://www.defenseworld.net/2025/03/01/jpmorgan-chase-co-nysejpm-stake-decreased-by-callahan-advisors-llc.html,defenseworld.net,www.defenseworld.net,gdelt
2025-03-01,JPM,"Schubert & Co Invests $216 , 000 in JPMorgan Chase & Co . ( NYSE : JPM ) ",,https://www.defenseworld.net/2025/03/01/schubert-co-invests-216000-in-jpmorgan-chase-co-nysejpm.html,defenseworld.net,www.defenseworld.net,gdelt
2025-03-01,JPM,Kentucky Retirement Systems Insurance Trust Fund Has $31 . 91 Million Stake in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.defenseworld.net/2025/03/01/kentucky-retirement-systems-insurance-trust-fund-has-31-91-million-stake-in-jpmorgan-chase-co-nysejpm.html,defenseworld.net,www.defenseworld.net,gdelt
2025-03-01,JPM,Promising Real Estate Stocks To Watch Today – February 26th,,https://theenterpriseleader.com/2025/03/01/promising-real-estate-stocks-to-watch-today-february-26th.html,theenterpriseleader.com,theenterpriseleader.com,gdelt
2025-03-01,JPM,"JPMorgan Chase CEO Admits US Banks  Push People Out of the System  After Trump Hammers Chase , Bank of America Over Abrupt Account Terminations",https://dailyhodl.com/wp-content/uploads/2025/02/bank-push-dollar.jpg,https://dailyhodl.com/2025/03/01/jpmorgan-chase-ceo-admits-us-banks-push-people-out-of-the-system-after-trump-hammers-chase-bank-of-america-over-abrupt-account-terminations/,dailyhodl.com,dailyhodl.com,gdelt
2025-03-01,META,Judge Denies OpenAI Bid For Discovery In Meta IP Fight,https://www.law360.co.uk/images/law360-stacked.png,https://www.law360.com:443/articles/2304532,law360.com,www.law360.com:443,gdelt
