date,ticker,title,description,url,source,domain,provider
2024-06-01,AAPL,هل ما زلت تستخدم iPhone 5s ؟ أبل تحول الهاتف إلى قائمتها القديمة,https://img.youm7.com/xlarge/32016218825340gsmarena_001.jpg,https://www.youm7.com/story/2024/6/1/%D9%87%D9%84-%D9%85%D8%A7-%D8%B2%D9%84%D8%AA-%D8%AA%D8%B3%D8%AA%D8%AE%D8%AF%D9%85-iPhone-5s-%D8%A3%D8%A8%D9%84-%D8%AA%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D9%87%D8%A7%D8%AA%D9%81-%D8%A5%D9%84%D9%89/6595126,youm7.com,www.youm7.com,gdelt
2024-06-01,AAPL,أبل تطرح نظارتها Vision Pro عالميًا في يوليو,https://img.youm7.com/xlarge/202402070413291329.jpg,https://www.youm7.com/story/2024/6/1/%D8%A3%D8%A8%D9%84-%D8%AA%D8%B7%D8%B1%D8%AD-%D9%86%D8%B8%D8%A7%D8%B1%D8%AA%D9%87%D8%A7-Vision-Pro-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D9%8B%D8%A7-%D9%81%D9%8A-%D9%8A%D9%88%D9%84%D9%8A%D9%88/6595141,youm7.com,www.youm7.com,gdelt
2024-06-01,AMZN,The Biggest Supply Chain Company to Know,https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2023/09/21085208/JD-insidermonkey-1695300726565.jpg,https://www.insidermonkey.com/blog/the-biggest-supply-chain-company-to-know-1308492/,insidermonkey.com,www.insidermonkey.com,gdelt
2024-06-01,AMZN,Amazon Stock Finally Hit a Record High After 3 Years . Can It Keep Going Up ? ,https://g.foolcdn.com/editorial/images/778253/amazon-locker.jpg,https://www.fool.com/investing/2024/06/01/amazon-stock-finally-hit-a-record-high-after-3/?source=iedfolrf0000001,fool.com,www.fool.com,gdelt
2024-06-01,AMZN,"The Ultimate Growth Stock to Buy With $5 , 000 Right Now",https://g.foolcdn.com/editorial/images/778767/ai-cloud.jpg,https://www.fool.com/investing/2024/06/01/the-ultimate-growth-stock-to-buy-with-5000-today/?source=iedfolrf0000001,fool.com,www.fool.com,gdelt
2024-06-01,AMZN,"Amazon . com , Inc . ( NASDAQ : AMZN ) Shares Sold by Teacher Retirement System of Texas",,https://www.tickerreport.com/banking-finance/12073502/amazon-com-inc-nasdaqamzn-shares-sold-by-teacher-retirement-system-of-texas.html,tickerreport.com,www.tickerreport.com,gdelt
2024-06-01,AMZN,Direxion Daily AMZN Bull 2X Shares ( NASDAQ : AMZU ) Sees Large Decrease in Short Interest,,https://www.themarketsdaily.com/2024/06/01/direxion-daily-amzn-bull-2x-shares-nasdaqamzu-sees-large-decrease-in-short-interest.html,themarketsdaily.com,www.themarketsdaily.com,gdelt
2024-06-01,AMZN,"Amazon . com , Inc . ( NASDAQ : AMZN ) Shares Acquired by Rossmore Private Capital",,https://www.tickerreport.com/banking-finance/12073512/amazon-com-inc-nasdaqamzn-shares-acquired-by-rossmore-private-capital.html,tickerreport.com,www.tickerreport.com,gdelt
2024-06-01,AMZN,"Why Im Not Selling My Amazon Stock , Even After a 500 % Gain",https://c.biztoc.com/p/da727e6831133d53/s.webp,https://biztoc.com/x/da727e6831133d53,biztoc.com,biztoc.com,gdelt
2024-06-01,AMZN,Amazon ( NASDAQ : AMZN ): Prepping for Its Next Decade of Growth with AWS,https://c.biztoc.com/p/5f5731e73311150b/s.webp,https://biztoc.com/x/5f5731e73311150b,biztoc.com,biztoc.com,gdelt
2024-06-01,AMZN,"Schaper Benz & Wise Investment Counsel Inc . WI Increases Stock Holdings in Amazon . com , Inc . ( NASDAQ : AMZN ) ",,https://www.tickerreport.com/banking-finance/12073498/schaper-benz-wise-investment-counsel-inc-wi-increases-stock-holdings-in-amazon-com-inc-nasdaqamzn.html,tickerreport.com,www.tickerreport.com,gdelt
2024-06-01,AMZN,20 Biggest Supply Chain Companies to Know,https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2023/11/14185228/YELL-insidermonkey-1700005946710.jpg,https://www.insidermonkey.com/blog/20-biggest-supply-chain-companies-to-know-1308796/,insidermonkey.com,www.insidermonkey.com,gdelt
2024-06-01,GOOGL,Weiss Asset Management LP Invests $6 . 18 Million in Alphabet Inc . ( NASDAQ : GOOGL ) ,,https://www.tickerreport.com/banking-finance/12076795/weiss-asset-management-lp-invests-6-18-million-in-alphabet-inc-nasdaqgoogl.html,tickerreport.com,www.tickerreport.com,gdelt
2024-06-01,GOOGL,Elevatus Welath Management Raises Position in Alphabet Inc . ( NASDAQ : GOOGL ) ,,https://www.etfdailynews.com/2024/06/01/elevatus-welath-management-raises-position-in-alphabet-inc-nasdaqgoogl/,etfdailynews.com,www.etfdailynews.com,gdelt
2024-06-01,GOOGL,Holistic Financial Partners Buys 736 Shares of Alphabet Inc . ( NASDAQ : GOOGL ) ,,https://www.tickerreport.com/banking-finance/12076740/holistic-financial-partners-buys-736-shares-of-alphabet-inc-nasdaqgoogl.html,tickerreport.com,www.tickerreport.com,gdelt
2024-06-01,GOOGL,TD Asset Management Inc Grows Holdings in Alphabet Inc . ( NASDAQ : GOOGL ) ,,https://www.etfdailynews.com/2024/06/01/td-asset-management-inc-grows-holdings-in-alphabet-inc-nasdaqgoogl/,etfdailynews.com,www.etfdailynews.com,gdelt
2024-06-01,GOOGL,Alphabet Inc . ( NASDAQ : GOOGL ) is Solidarity Wealth LLC 5th Largest Position,,https://www.tickerreport.com/banking-finance/12076796/alphabet-inc-nasdaqgoogl-is-solidarity-wealth-llcs-5th-largest-position.html,tickerreport.com,www.tickerreport.com,gdelt
2024-06-01,GOOGL,Alphabet Inc . ( NASDAQ : GOOGL ) is Jensen Investment Management Inc . 2nd Largest Position,,https://www.tickerreport.com/banking-finance/12076800/alphabet-inc-nasdaqgoogl-is-jensen-investment-management-inc-s-2nd-largest-position.html,tickerreport.com,www.tickerreport.com,gdelt
2024-06-01,GOOGL,Alphabet Inc . ( NASDAQ : GOOGL ) Shares Sold by Journey Advisory Group LLC,,https://www.etfdailynews.com/2024/06/01/alphabet-inc-nasdaqgoogl-shares-sold-by-journey-advisory-group-llc/,etfdailynews.com,www.etfdailynews.com,gdelt
2024-06-01,GOOGL,Phillips Wealth Planners LLC Sells 198 Shares of Alphabet Inc . ( NASDAQ : GOOGL ) ,,https://www.etfdailynews.com/2024/06/01/phillips-wealth-planners-llc-sells-198-shares-of-alphabet-inc-nasdaqgoogl/,etfdailynews.com,www.etfdailynews.com,gdelt
2024-06-01,GOOGL,Alphabet Inc . ( NASDAQ : GOOGL ) Shares Sold by Jensen Investment Management Inc . ,,https://www.etfdailynews.com/2024/06/01/alphabet-inc-nasdaqgoogl-shares-sold-by-jensen-investment-management-inc/,etfdailynews.com,www.etfdailynews.com,gdelt
2024-06-01,GOOGL,Alphabet Inc . ( NASDAQ : GOOGL ) Given Consensus Rating of  Moderate Buy  by Brokerages,,https://theenterpriseleader.com/2024/06/01/alphabet-inc-nasdaqgoogl-given-consensus-rating-of-moderate-buy-by-brokerages.html,theenterpriseleader.com,theenterpriseleader.com,gdelt
2024-06-01,JNJ,Manhattan West Asset Management LLC Boosts Holdings in Johnson & Johnson ( NYSE : JNJ ) ,,https://theenterpriseleader.com/2024/06/01/manhattan-west-asset-management-llc-boosts-holdings-in-johnson-johnson-nysejnj.html,theenterpriseleader.com,theenterpriseleader.com,gdelt
2024-06-01,JNJ,"Alley Investment Management Company LLC Has $668 , 000 Holdings in Johnson & Johnson ( NYSE : JNJ ) ",,https://www.wkrb13.com/2024/06/01/alley-investment-management-company-llc-has-668000-holdings-in-johnson-johnson-nysejnj.html,wkrb13.com,www.wkrb13.com,gdelt
2024-06-01,JNJ,"Scotia Capital Inc . Acquires 12 , 200 Shares of Johnson & Johnson ( NYSE : JNJ ) ",,https://www.modernreaders.com/news/2024/06/01/scotia-capital-inc-acquires-12200-shares-of-johnson-johnson-nysejnj.html,modernreaders.com,www.modernreaders.com,gdelt
2024-06-01,JNJ,Johnson & Johnson ( NYSE : JNJ ) Shares Acquired by Redmond Asset Management LLC,,https://www.dailypolitical.com/2024/06/01/johnson-johnson-nysejnj-shares-acquired-by-redmond-asset-management-llc.html,dailypolitical.com,www.dailypolitical.com,gdelt
2024-06-01,JNJ,Dodds Wealth LLC Buys New Position in Johnson & Johnson ( NYSE : JNJ ) ,,https://www.themarketsdaily.com/2024/06/01/dodds-wealth-llc-buys-new-position-in-johnson-johnson-nysejnj.html,themarketsdaily.com,www.themarketsdaily.com,gdelt
2024-06-01,JNJ,Johnson & Johnson ( NYSE : JNJ ) Trading 0 . 2 % Higher,,https://theenterpriseleader.com/2024/06/01/johnson-johnson-nysejnj-trading-0-2-higher.html,theenterpriseleader.com,theenterpriseleader.com,gdelt
2024-06-01,JNJ,"Redmond Asset Management LLC Purchases 1 , 940 Shares of Johnson & Johnson ( NYSE : JNJ ) ",,https://www.wkrb13.com/2024/06/01/redmond-asset-management-llc-purchases-1940-shares-of-johnson-johnson-nysejnj.html,wkrb13.com,www.wkrb13.com,gdelt
2024-06-01,JNJ,3 Magnificent Dividend Stocks to Buy and Hold Forever,https://g.foolcdn.com/editorial/images/779032/young-woman-smiling-hands-behind-head.jpg,https://www.fool.com/investing/2024/06/01/3-magnificent-dividend-stocks-to-buy-hold-forever/?source=iedfolrf0000001,fool.com,www.fool.com,gdelt
2024-06-01,JNJ,The Best Place in Oklahoma for a Couple to Live on Only Social Security,https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2021/05/10232425/karsten-winegeart-BYPGE0ZYID8-unsplash.jpg,https://www.insidermonkey.com/blog/the-best-place-in-oklahoma-for-a-couple-to-live-on-only-social-security-1309389/,insidermonkey.com,www.insidermonkey.com,gdelt
2024-06-01,JPM,JPMorgan Chase & Co . ( NYSE : JPM ) Shares Acquired by Qtron Investments LLC,,https://www.modernreaders.com/news/2024/06/01/jpmorgan-chase-co-nysejpm-shares-acquired-by-qtron-investments-llc.html,modernreaders.com,www.modernreaders.com,gdelt
2024-06-01,JPM,Gold Investment Management Ltd . Invests $3 . 29 Million in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.modernreaders.com/news/2024/06/01/gold-investment-management-ltd-invests-3-29-million-in-jpmorgan-chase-co-nysejpm.html,modernreaders.com,www.modernreaders.com,gdelt
2024-06-01,JPM,Madison Asset Management LLC Decreases Stake in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.modernreaders.com/news/2024/06/01/madison-asset-management-llc-decreases-stake-in-jpmorgan-chase-co-nysejpm.html,modernreaders.com,www.modernreaders.com,gdelt
2024-06-01,JPM,Chesapeake Wealth Management Has $1 . 94 Million Stock Position in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.modernreaders.com/news/2024/06/01/chesapeake-wealth-management-has-1-94-million-stock-position-in-jpmorgan-chase-co-nysejpm.html,modernreaders.com,www.modernreaders.com,gdelt
2024-06-01,JPM,"1 , 206 Shares in JPMorgan Chase & Co . ( NYSE : JPM ) Acquired by Dodds Wealth LLC",,https://theenterpriseleader.com/2024/06/01/1206-shares-in-jpmorgan-chase-co-nysejpm-acquired-by-dodds-wealth-llc.html,theenterpriseleader.com,theenterpriseleader.com,gdelt
2024-06-01,JPM,Manhattan West Asset Management LLC Boosts Stake in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.dailypolitical.com/2024/06/01/manhattan-west-asset-management-llc-boosts-stake-in-jpmorgan-chase-co-nysejpm.html,dailypolitical.com,www.dailypolitical.com,gdelt
2024-06-01,JPM,JPMorgan Chase & Co . ( NYSE : JPM ) Shares Sold by Redmond Asset Management LLC,,https://www.wkrb13.com/2024/06/01/jpmorgan-chase-co-nysejpm-shares-sold-by-redmond-asset-management-llc.html,wkrb13.com,www.wkrb13.com,gdelt
2024-06-01,JPM,Dorsey & Whitney Trust CO LLC Raises Holdings in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.modernreaders.com/news/2024/06/01/dorsey-whitney-trust-co-llc-raises-holdings-in-jpmorgan-chase-co-nysejpm.html,modernreaders.com,www.modernreaders.com,gdelt
2024-06-01,JPM,Scotia Capital Inc . Has $234 . 19 Million Stake in JPMorgan Chase & Co . ( NYSE : JPM ) ,,https://www.wkrb13.com/2024/06/01/scotia-capital-inc-has-234-19-million-stake-in-jpmorgan-chase-co-nysejpm.html,wkrb13.com,www.wkrb13.com,gdelt
2024-06-01,JPM,"JPMorgan Chase : Buy , Sell , or Hold ? | The Motley Fool",,https://www.fool.com/investing/2024/06/01/jpmorgan-chase-stock-buy-sell-or-hold/?source=iedfolrf0000001,fool.com,www.fool.com,gdelt
2024-06-01,META,"Letko Brosseau & Associates Inc . Has $123 . 35 Million Stock Position in Meta Platforms , Inc . ( NASDAQ : META ) ",,https://www.modernreaders.com/news/2024/06/01/letko-brosseau-associates-inc-has-123-35-million-stock-position-in-meta-platforms-inc-nasdaqmeta.html,modernreaders.com,www.modernreaders.com,gdelt
2024-06-01,META,"Meta Platforms , Inc . ( NASDAQ : META ) Director Sheryl Sandberg Sells 105 , 000 Shares of Stock",,https://theenterpriseleader.com/2024/06/01/meta-platforms-inc-nasdaqmeta-director-sheryl-sandberg-sells-105000-shares-of-stock.html,theenterpriseleader.com,theenterpriseleader.com,gdelt
2024-06-01,META,"Relative Value Partners Group LLC Has $1 . 45 Million Stake in Meta Platforms , Inc . ( NASDAQ : META ) ",,https://www.dailypolitical.com/2024/05/31/relative-value-partners-group-llc-has-1-45-million-stake-in-meta-platforms-inc-nasdaqmeta.html,dailypolitical.com,www.dailypolitical.com,gdelt
2024-06-01,META,"Meta Platforms , Inc . ( NASDAQ : META ) is AMJ Financial Wealth Management 4th Largest Position",,https://www.wkrb13.com/2024/06/01/meta-platforms-inc-nasdaqmeta-is-amj-financial-wealth-managements-4th-largest-position.html,wkrb13.com,www.wkrb13.com,gdelt
2024-06-01,META,"Relative Value Partners Group LLC Sells 102 Shares of Meta Platforms , Inc . ( NASDAQ : META ) ",,https://www.wkrb13.com/2024/06/01/relative-value-partners-group-llc-sells-102-shares-of-meta-platforms-inc-nasdaqmeta.html,wkrb13.com,www.wkrb13.com,gdelt
2024-06-01,META,Meta Platforms ( NASDAQ : META ) Stock Price Down 1 . 6 % After Insider Selling,,https://www.tickerreport.com/banking-finance/12076742/meta-platforms-nasdaqmeta-stock-price-down-1-6-after-insider-selling.html,tickerreport.com,www.tickerreport.com,gdelt
2024-06-01,META,"Meet the Supercharged Growth Stock That a Shoo - In to Join Microsoft , Apple , Nvidia , and Alphabet in the $2 Trillion Club",https://s.yimg.com/ny/api/res/1.2/BjsW273kEuywIiNTiEvA_Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03OTY-/https://media.zenfs.com/en/motleyfool.com/22f20d140a957d8acae302d0f513f634,https://finance.yahoo.com/news/meet-supercharged-growth-stock-thats-080700056.html,finance.yahoo.com,finance.yahoo.com,gdelt
2024-06-01,MSFT,Microsoft Is Going To Win The AI War ( NASDAQ : MSFT ) ,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1408775753/image_1408775753.jpg?io=getty-c-w1536,https://seekingalpha.com/article/4696859-microsoft-is-going-to-win-the-ai-war,seekingalpha.com,seekingalpha.com,gdelt
